time_utc,azimuth_deg,elevation_deg,range_km,radial_velocity_km_s,doppler_hz,fspl_db,received_power_dbm,noise_power_dbm,cn_db,satellite_latitude_deg,satellite_longitude_deg,satellite_altitude_km
2025-01-10T08:55:15.000Z,12.935143,0.034024,3407.104492,-6.633688832,3051.673,145.879782,-105.729782,-126.290032,20.560250,64.684056,46.651931,856.507940
2025-01-10T08:55:16.000Z,12.939006,0.093355,3400.470803,-6.633711685,3051.684,145.862854,-105.712854,-126.290032,20.577178,64.629179,46.598629,856.487113
2025-01-10T08:55:17.000Z,12.942868,0.152802,3393.837069,-6.633753822,3051.703,145.845892,-105.695892,-126.290032,20.594139,64.574285,46.545524,856.466269
2025-01-10T08:55:18.000Z,12.946729,0.212366,3387.203296,-6.633788784,3051.719,145.828898,-105.678898,-126.290032,20.611134,64.519375,46.492615,856.445410
2025-01-10T08:55:19.000Z,12.950588,0.272046,3380.569491,-6.633816528,3051.732,145.811870,-105.661870,-126.290032,20.628162,64.464448,46.439901,856.424534
2025-01-10T08:55:20.000Z,12.954445,0.331845,3373.935662,-6.633837011,3051.741,145.794809,-105.644809,-126.290032,20.645223,64.409504,46.387382,856.403643
2025-01-10T08:55:21.000Z,12.958301,0.391763,3367.301817,-6.633983638,3051.809,145.777714,-105.627714,-126.290032,20.662318,64.354544,46.335055,856.382735
2025-01-10T08:55:22.000Z,12.962156,0.451802,3360.667695,-6.633989475,3051.812,145.760584,-105.610584,-126.290032,20.679448,64.299565,46.282918,856.361812
2025-01-10T08:55:23.000Z,12.966009,0.511959,3354.033838,-6.633854466,3051.749,145.743421,-105.593421,-126.290032,20.696610,64.244572,46.230973,856.340873
2025-01-10T08:55:24.000Z,12.969861,0.572237,3347.399986,-6.633845476,3051.745,145.726225,-105.576225,-126.290032,20.713807,64.189563,46.179217,856.319919
2025-01-10T08:55:25.000Z,12.973711,0.632636,3340.766147,-6.633828997,3051.738,145.708994,-105.558994,-126.290032,20.731037,64.134538,46.127649,856.298949
2025-01-10T08:55:26.000Z,12.977560,0.693157,3334.132328,-6.633804992,3051.727,145.691729,-105.541729,-126.290032,20.748302,64.079498,46.076269,856.277963
2025-01-10T08:55:27.000Z,12.981407,0.753802,3327.498537,-6.633773419,3051.712,145.674430,-105.524430,-126.290032,20.765602,64.024441,46.025074,856.256963
2025-01-10T08:55:28.000Z,12.985253,0.814570,3320.864781,-6.633734225,3051.694,145.657096,-105.507096,-126.290032,20.782935,63.969368,45.974063,856.235946
2025-01-10T08:55:29.000Z,12.989098,0.875463,3314.231069,-6.633820828,3051.734,145.639728,-105.489728,-126.290032,20.800303,63.914280,45.923237,856.214915
2025-01-10T08:55:30.000Z,12.992941,0.936483,3307.597140,-6.633766256,3051.709,145.622325,-105.472325,-126.290032,20.817707,63.859174,45.872590,856.193868
2025-01-10T08:55:31.000Z,12.996783,0.997627,3300.963536,-6.633570474,3051.619,145.604887,-105.454887,-126.290032,20.835144,63.804055,45.822127,856.172806
2025-01-10T08:55:32.000Z,13.000623,1.058897,3294.329999,-6.633500353,3051.586,145.587415,-105.437415,-126.290032,20.852617,63.748920,45.771844,856.151729
2025-01-10T08:55:33.000Z,13.004462,1.120295,3287.696536,-6.633422363,3051.551,145.569907,-105.419907,-126.290032,20.870125,63.693770,45.721741,856.130637
2025-01-10T08:55:34.000Z,13.008300,1.181821,3281.063154,-6.633336464,3051.511,145.552364,-105.402364,-126.290032,20.887667,63.638605,45.671815,856.109530
2025-01-10T08:55:35.000Z,13.012136,1.243476,3274.429863,-6.633242611,3051.468,145.534786,-105.384786,-126.290032,20.905245,63.583425,45.622066,856.088408
2025-01-10T08:55:36.000Z,13.015971,1.305261,3267.796669,-6.633274191,3051.482,145.517173,-105.367173,-126.290032,20.922858,63.528230,45.572493,856.067271
2025-01-10T08:55:37.000Z,13.019805,1.367179,3261.163314,-6.633164289,3051.432,145.499524,-105.349524,-126.290032,20.940508,63.473017,45.523094,856.046119
2025-01-10T08:55:38.000Z,13.023637,1.429226,3254.530340,-6.632912830,3051.316,145.481839,-105.331839,-126.290032,20.958192,63.417792,45.473869,856.024953
2025-01-10T08:55:39.000Z,13.027468,1.491406,3247.897489,-6.632786662,3051.258,145.464119,-105.314119,-126.290032,20.975913,63.362553,45.424818,856.003772
2025-01-10T08:55:40.000Z,13.031297,1.553718,3241.264767,-6.632652284,3051.196,145.446363,-105.296363,-126.290032,20.993669,63.307298,45.375938,855.982577
2025-01-10T08:55:41.000Z,13.035126,1.616164,3234.632184,-6.632509636,3051.131,145.428571,-105.278571,-126.290032,21.011461,63.252029,45.327229,855.961367
2025-01-10T08:55:42.000Z,13.038953,1.678744,3227.999748,-6.632358673,3051.061,145.410742,-105.260742,-126.290032,21.029289,63.196746,45.278690,855.940142
2025-01-10T08:55:43.000Z,13.042778,1.741460,3221.367467,-6.632199346,3050.988,145.392878,-105.242878,-126.290032,21.047154,63.141448,45.230320,855.918904
2025-01-10T08:55:44.000Z,13.046602,1.804312,3214.735349,-6.632165013,3050.972,145.374977,-105.224977,-126.290032,21.065054,63.086136,45.182117,855.897651
2025-01-10T08:55:45.000Z,13.050426,1.867304,3208.103137,-6.631988773,3050.891,145.357039,-105.207039,-126.290032,21.082993,63.030807,45.134079,855.876383
2025-01-10T08:55:46.000Z,13.054247,1.930432,3201.471371,-6.631670603,3050.745,145.339065,-105.189065,-126.290032,21.100967,62.975466,45.086208,855.855101
2025-01-10T08:55:47.000Z,13.058068,1.993698,3194.839795,-6.631477257,3050.656,145.321054,-105.171054,-126.290032,21.118977,62.920111,45.038502,855.833806
2025-01-10T08:55:48.000Z,13.061887,2.057104,3188.208417,-6.631275254,3050.563,145.303007,-105.153007,-126.290032,21.137025,62.864743,44.990960,855.812496
2025-01-10T08:55:49.000Z,13.065705,2.120651,3181.577245,-6.631064557,3050.466,145.284922,-105.134922,-126.290032,21.155110,62.809360,44.943581,855.791173
2025-01-10T08:55:50.000Z,13.069522,2.184339,3174.946288,-6.630845101,3050.365,145.266800,-105.116800,-126.290032,21.173231,62.753964,44.896364,855.769836
2025-01-10T08:55:51.000Z,13.073338,2.248169,3168.315555,-6.630750211,3050.321,145.248641,-105.098641,-126.290032,21.191390,62.698553,44.849307,855.748485
2025-01-10T08:55:52.000Z,13.077152,2.312145,3161.684787,-6.630513056,3050.212,145.230444,-105.080444,-126.290032,21.209588,62.643127,44.802409,855.727119
2025-01-10T08:55:53.000Z,13.080965,2.376262,3155.054529,-6.630133589,3050.038,145.212210,-105.062210,-126.290032,21.227822,62.587690,44.755671,855.705740
2025-01-10T08:55:54.000Z,13.084777,2.440525,3148.424520,-6.629878507,3049.920,145.193938,-105.043938,-126.290032,21.246093,62.532239,44.709092,855.684348
2025-01-10T08:55:55.000Z,13.088588,2.504934,3141.794772,-6.629614357,3049.799,145.175629,-105.025629,-126.290032,21.264403,62.476774,44.662669,855.662942
2025-01-10T08:55:56.000Z,13.092397,2.569489,3135.165292,-6.629341106,3049.673,145.157281,-105.007281,-126.290032,21.282750,62.421296,44.616403,855.641523
2025-01-10T08:55:57.000Z,13.096206,2.634192,3128.536089,-6.629058675,3049.543,145.138896,-104.988896,-126.290032,21.301136,62.365805,44.570293,855.620090
2025-01-10T08:55:58.000Z,13.100013,2.699044,3121.907174,-6.628900337,3049.470,145.120472,-104.970472,-126.290032,21.319559,62.310301,44.524336,855.598644
2025-01-10T08:55:59.000Z,13.103819,2.764048,3115.278289,-6.628599354,3049.332,145.102010,-104.952010,-126.290032,21.338022,62.254781,44.478532,855.577184
2025-01-10T08:56:00.000Z,13.107624,2.829200,3108.649975,-6.628155657,3049.128,145.083509,-104.933509,-126.290032,21.356523,62.199250,44.432882,855.555712
2025-01-10T08:56:01.000Z,13.111428,2.894504,3102.021977,-6.627835875,3048.981,145.064970,-104.914970,-126.290032,21.375062,62.143707,44.387383,855.534226
2025-01-10T08:56:02.000Z,13.115231,2.959960,3095.394304,-6.627506599,3048.829,145.046392,-104.896392,-126.290032,21.393639,62.088150,44.342036,855.512727
2025-01-10T08:56:03.000Z,13.119032,3.025569,3088.766964,-6.627167752,3048.673,145.027775,-104.877775,-126.290032,21.412256,62.032581,44.296838,855.491216
2025-01-10T08:56:04.000Z,13.122832,3.091333,3082.139968,-6.626819274,3048.513,145.009120,-104.859120,-126.290032,21.430912,61.976999,44.251790,855.469691
2025-01-10T08:56:05.000Z,13.126632,3.157253,3075.513326,-6.626461107,3048.348,144.990425,-104.840425,-126.290032,21.449607,61.921404,44.206890,855.448153
2025-01-10T08:56:06.000Z,13.130430,3.223329,3068.887046,-6.626226458,3048.240,144.971691,-104.821691,-126.290032,21.468341,61.865796,44.162137,855.426603
2025-01-10T08:56:07.000Z,13.134227,3.289565,3062.260873,-6.625848676,3048.067,144.952916,-104.802916,-126.290032,21.487115,61.810174,44.117530,855.405039
2025-01-10T08:56:08.000Z,13.138024,3.355957,3055.635349,-6.625327718,3047.827,144.934103,-104.784103,-126.290032,21.505928,61.754542,44.073069,855.383464
2025-01-10T08:56:09.000Z,13.141819,3.422508,3049.010217,-6.624930068,3047.644,144.915250,-104.765250,-126.290032,21.524781,61.698897,44.028754,855.361875
2025-01-10T08:56:10.000Z,13.145613,3.489220,3042.385489,-6.624522374,3047.456,144.896357,-104.746357,-126.290032,21.543674,61.643239,43.984583,855.340275
2025-01-10T08:56:11.000Z,13.149406,3.556094,3035.761173,-6.624104569,3047.264,144.877425,-104.727425,-126.290032,21.562607,61.587570,43.940555,855.318661
2025-01-10T08:56:12.000Z,13.153198,3.623130,3029.137279,-6.623676581,3047.067,144.858452,-104.708452,-126.290032,21.581580,61.531888,43.896670,855.297036
2025-01-10T08:56:13.000Z,13.156989,3.690330,3022.513819,-6.623371560,3046.927,144.839439,-104.689439,-126.290032,21.600593,61.476194,43.852926,855.275398
2025-01-10T08:56:14.000Z,13.160779,3.757697,3015.890536,-6.622922956,3046.721,144.820384,-104.670384,-126.290032,21.619648,61.420485,43.809321,855.253747
2025-01-10T08:56:15.000Z,13.164568,3.825227,3009.267973,-6.622330731,3046.448,144.801290,-104.651290,-126.290032,21.638742,61.364767,43.765859,855.232085
2025-01-10T08:56:16.000Z,13.168356,3.892925,3002.645875,-6.621861246,3046.232,144.782155,-104.632155,-126.290032,21.657877,61.309037,43.722535,855.210410
2025-01-10T08:56:17.000Z,13.172143,3.960790,2996.024251,-6.621381196,3046.011,144.762979,-104.612979,-126.290032,21.677053,61.253295,43.679350,855.188724
2025-01-10T08:56:18.000Z,13.175929,4.028824,2989.403112,-6.620890526,3045.786,144.743762,-104.593762,-126.290032,21.696269,61.197542,43.636303,855.167025
2025-01-10T08:56:19.000Z,13.179714,4.097029,2982.782470,-6.620389127,3045.555,144.724504,-104.574504,-126.290032,21.715527,61.141776,43.593392,855.145315
2025-01-10T08:56:20.000Z,13.183498,4.165405,2976.162334,-6.619876939,3045.319,144.705205,-104.555205,-126.290032,21.734827,61.085999,43.550618,855.123593
2025-01-10T08:56:21.000Z,13.187282,4.233953,2969.542716,-6.619487028,3045.140,144.685864,-104.535864,-126.290032,21.754167,61.030210,43.507979,855.101859
2025-01-10T08:56:22.000Z,13.191064,4.302678,2962.923360,-6.618952996,3044.894,144.666481,-104.516481,-126.290032,21.773551,60.974407,43.465474,855.080113
2025-01-10T08:56:23.000Z,13.194846,4.371575,2956.304810,-6.618274798,3044.582,144.647057,-104.497057,-126.290032,21.792975,60.918595,43.423103,855.058356
2025-01-10T08:56:24.000Z,13.198626,4.440647,2949.686810,-6.617718624,3044.326,144.627591,-104.477591,-126.290032,21.812441,60.862772,43.380866,855.036587
2025-01-10T08:56:25.000Z,13.202406,4.509897,2943.069373,-6.617151244,3044.065,144.608083,-104.458083,-126.290032,21.831949,60.806937,43.338762,855.014807
2025-01-10T08:56:26.000Z,13.206185,4.579325,2936.452508,-6.616572589,3043.799,144.588532,-104.438532,-126.290032,21.851499,60.751091,43.296789,854.993016
2025-01-10T08:56:27.000Z,13.209963,4.648933,2929.836228,-6.615982564,3043.528,144.568940,-104.418940,-126.290032,21.871092,60.695233,43.254946,854.971213
2025-01-10T08:56:28.000Z,13.213740,4.718721,2923.220543,-6.615514158,3043.312,144.549304,-104.399304,-126.290032,21.890727,60.639365,43.213235,854.949399
2025-01-10T08:56:29.000Z,13.217517,4.788694,2916.605199,-6.614901114,3043.030,144.529626,-104.379626,-126.290032,21.910406,60.583483,43.171651,854.927573
2025-01-10T08:56:30.000Z,13.221292,4.858847,2909.990741,-6.614143387,3042.682,144.509905,-104.359905,-126.290032,21.930127,60.527592,43.130197,854.905737
2025-01-10T08:56:31.000Z,13.225067,4.929184,2903.376912,-6.613507019,3042.389,144.490141,-104.340141,-126.290032,21.949891,60.471690,43.088871,854.883889
2025-01-10T08:56:32.000Z,13.228841,4.999707,2896.763727,-6.612858831,3042.091,144.470334,-104.320334,-126.290032,21.969698,60.415777,43.047673,854.862031
2025-01-10T08:56:33.000Z,13.232614,5.070417,2890.151195,-6.612198756,3041.787,144.450484,-104.300484,-126.290032,21.989548,60.359853,43.006602,854.840162
2025-01-10T08:56:34.000Z,13.236387,5.141315,2883.539329,-6.611526687,3041.478,144.430590,-104.280590,-126.290032,22.009441,60.303918,42.965656,854.818282
2025-01-10T08:56:35.000Z,13.240158,5.212402,2876.928141,-6.610842530,3041.163,144.410653,-104.260653,-126.290032,22.029379,60.247973,42.924836,854.796391
2025-01-10T08:56:36.000Z,13.243929,5.283680,2870.317644,-6.610279163,3040.904,144.390672,-104.240672,-126.290032,22.049360,60.192017,42.884140,854.774490
2025-01-10T08:56:37.000Z,13.247700,5.355153,2863.707583,-6.609570552,3040.578,144.370646,-104.220646,-126.290032,22.069386,60.136048,42.843567,854.752577
2025-01-10T08:56:38.000Z,13.251469,5.426816,2857.098503,-6.608716605,3040.185,144.350577,-104.200577,-126.290032,22.089455,60.080070,42.803118,854.730655
2025-01-10T08:56:39.000Z,13.255238,5.498674,2850.490150,-6.607983167,3039.848,144.330464,-104.180464,-126.290032,22.109568,60.024082,42.762792,854.708722
2025-01-10T08:56:40.000Z,13.259007,5.570728,2843.882537,-6.607237170,3039.505,144.310306,-104.160306,-126.290032,22.129726,59.968083,42.722588,854.686778
2025-01-10T08:56:41.000Z,13.262774,5.642979,2837.275676,-6.606478512,3039.156,144.290103,-104.140103,-126.290032,22.149928,59.912074,42.682505,854.664825
2025-01-10T08:56:42.000Z,13.266541,5.715428,2830.669580,-6.605707093,3038.801,144.269856,-104.119856,-126.290032,22.170175,59.856055,42.642543,854.642861
2025-01-10T08:56:43.000Z,13.270307,5.788078,2824.064261,-6.605055667,3038.501,144.249564,-104.099564,-126.290032,22.190467,59.800025,42.602700,854.620887
2025-01-10T08:56:44.000Z,13.274073,5.860932,2817.459468,-6.604258398,3038.134,144.229226,-104.079226,-126.290032,22.210805,59.743982,42.562976,854.598902
2025-01-10T08:56:45.000Z,13.277838,5.933986,2810.855745,-6.603315221,3037.701,144.208844,-104.058844,-126.290032,22.231188,59.687932,42.523371,854.576907
2025-01-10T08:56:46.000Z,13.281603,6.007244,2804.252838,-6.602491729,3037.322,144.188416,-104.038416,-126.290032,22.251616,59.631871,42.483884,854.554903
2025-01-10T08:56:47.000Z,13.285366,6.080707,2797.650761,-6.601654949,3036.937,144.167943,-104.017943,-126.290032,22.272089,59.575801,42.444515,854.532889
2025-01-10T08:56:48.000Z,13.289130,6.154378,2791.049528,-6.600804795,3036.546,144.147423,-103.997423,-126.290032,22.292608,59.519720,42.405263,854.510865
2025-01-10T08:56:49.000Z,13.292893,6.228257,2784.449152,-6.599941137,3036.148,144.126858,-103.976858,-126.290032,22.313173,59.463629,42.366126,854.488832
2025-01-10T08:56:50.000Z,13.296655,6.302346,2777.849646,-6.599196614,3035.806,144.106247,-103.956247,-126.290032,22.333784,59.407528,42.327105,854.466789
2025-01-10T08:56:51.000Z,13.300417,6.376649,2771.250758,-6.598305621,3035.396,144.085589,-103.935589,-126.290032,22.354442,59.351415,42.288198,854.444735
2025-01-10T08:56:52.000Z,13.304178,6.451162,2764.653034,-6.597268066,3034.919,144.064885,-103.914885,-126.290032,22.375146,59.295294,42.249406,854.422673
2025-01-10T08:56:53.000Z,13.307939,6.525890,2758.056222,-6.596349317,3034.496,144.044135,-103.894135,-126.290032,22.395897,59.239163,42.210727,854.400601
2025-01-10T08:56:54.000Z,13.311699,6.600834,2751.460336,-6.595416523,3034.067,144.023338,-103.873338,-126.290032,22.416694,59.183023,42.172162,854.378520
2025-01-10T08:56:55.000Z,13.315459,6.675995,2744.865389,-6.594469548,3033.631,144.002494,-103.852494,-126.290032,22.437538,59.126873,42.133709,854.356429
2025-01-10T08:56:56.000Z,13.319218,6.751374,2738.271397,-6.593508275,3033.189,143.981602,-103.831602,-126.290032,22.458429,59.070713,42.095368,854.334330
2025-01-10T08:56:57.000Z,13.322977,6.826975,2731.678373,-6.592532601,3032.740,143.960664,-103.810664,-126.290032,22.479368,59.014543,42.057138,854.312221
2025-01-10T08:56:58.000Z,13.326736,6.902797,2725.086331,-6.591674977,3032.346,143.939678,-103.789678,-126.290032,22.500354,58.958364,42.019019,854.290103
2025-01-10T08:56:59.000Z,13.330494,6.978847,2718.495023,-6.590670115,3031.883,143.918643,-103.768643,-126.290032,22.521388,58.902173,41.981008,854.267975
2025-01-10T08:57:00.000Z,13.334252,7.055118,2711.904991,-6.589517876,3031.353,143.897562,-103.747562,-126.290032,22.542470,58.845975,41.943109,854.245840
2025-01-10T08:57:01.000Z,13.338009,7.131616,2705.315987,-6.588483350,3030.877,143.876433,-103.726433,-126.290032,22.563599,58.789767,41.905318,854.223695
2025-01-10T08:57:02.000Z,13.341767,7.208343,2698.728025,-6.587433805,3030.395,143.855255,-103.705255,-126.290032,22.584777,58.733550,41.867635,854.201542
2025-01-10T08:57:03.000Z,13.345523,7.285300,2692.141119,-6.586369095,3029.905,143.834029,-103.684029,-126.290032,22.606003,58.677324,41.830061,854.179380
2025-01-10T08:57:04.000Z,13.349280,7.362489,2685.555286,-6.585289127,3029.408,143.812755,-103.662755,-126.290032,22.627277,58.621088,41.792593,854.157209
2025-01-10T08:57:05.000Z,13.353036,7.439911,2678.970541,-6.584326160,3028.965,143.791431,-103.641431,-126.290032,22.648600,58.564843,41.755232,854.135030
2025-01-10T08:57:06.000Z,13.356792,7.517571,2672.386634,-6.583215207,3028.454,143.770058,-103.620058,-126.290032,22.669973,58.508586,41.717975,854.112841
2025-01-10T08:57:07.000Z,13.360548,7.595465,2665.804111,-6.581956145,3027.875,143.748637,-103.598637,-126.290032,22.691394,58.452323,41.680826,854.090645
2025-01-10T08:57:08.000Z,13.364303,7.673598,2659.222722,-6.580813707,3027.349,143.727167,-103.577167,-126.290032,22.712865,58.396050,41.643781,854.068440
2025-01-10T08:57:09.000Z,13.368059,7.751971,2652.642483,-6.579655350,3026.816,143.705647,-103.555647,-126.290032,22.734385,58.339769,41.606841,854.046228
2025-01-10T08:57:10.000Z,13.371814,7.830586,2646.063411,-6.578480894,3026.276,143.684078,-103.534078,-126.290032,22.755954,58.283478,41.570005,854.024007
2025-01-10T08:57:11.000Z,13.375569,7.909445,2639.485521,-6.577290209,3025.728,143.662458,-103.512458,-126.290032,22.777573,58.227178,41.533272,854.001778
2025-01-10T08:57:12.000Z,13.379324,7.988549,2632.908831,-6.576083161,3025.173,143.640789,-103.490789,-126.290032,22.799243,58.170869,41.496642,853.979540
2025-01-10T08:57:13.000Z,13.383078,8.067901,2626.333355,-6.574991840,3024.671,143.619070,-103.469070,-126.290032,22.820962,58.114552,41.460114,853.957295
2025-01-10T08:57:14.000Z,13.386833,8.147505,2619.758847,-6.573751608,3024.100,143.597299,-103.447299,-126.290032,22.842733,58.058223,41.423686,853.935042
2025-01-10T08:57:15.000Z,13.390587,8.227357,2613.185852,-6.572362318,3023.461,143.575479,-103.425479,-126.290032,22.864553,58.001888,41.387361,853.912781
2025-01-10T08:57:16.000Z,13.394342,8.307462,2606.614122,-6.571088358,3022.875,143.553608,-103.403608,-126.290032,22.886424,57.945544,41.351137,853.890512
2025-01-10T08:57:17.000Z,13.398096,8.387822,2600.043675,-6.569797292,3022.281,143.531685,-103.381685,-126.290032,22.908346,57.889191,41.315012,853.868236
2025-01-10T08:57:18.000Z,13.401850,8.468438,2593.474528,-6.568488956,3021.680,143.509712,-103.359712,-126.290032,22.930319,57.832829,41.278988,853.845952
2025-01-10T08:57:19.000Z,13.405605,8.549313,2586.906697,-6.567163225,3021.070,143.487688,-103.337688,-126.290032,22.952344,57.776459,41.243062,853.823661
2025-01-10T08:57:20.000Z,13.409359,8.630448,2580.340201,-6.565951990,3020.512,143.465612,-103.315612,-126.290032,22.974420,57.720080,41.207235,853.801363
2025-01-10T08:57:21.000Z,13.413114,8.711849,2573.774793,-6.564590948,3019.886,143.443483,-103.293483,-126.290032,22.996548,57.663690,41.171505,853.779056
2025-01-10T08:57:22.000Z,13.416868,8.793511,2567.211019,-6.563079967,3019.191,143.421304,-103.271304,-126.290032,23.018728,57.607294,41.135874,853.756742
2025-01-10T08:57:23.000Z,13.420622,8.875440,2560.648633,-6.561683034,3018.549,143.399072,-103.249072,-126.290032,23.040959,57.550890,41.100339,853.734422
2025-01-10T08:57:24.000Z,13.424377,8.957636,2554.087653,-6.560267892,3017.898,143.376789,-103.226789,-126.290032,23.063243,57.494477,41.064902,853.712094
2025-01-10T08:57:25.000Z,13.428132,9.040103,2547.528098,-6.558834382,3017.238,143.354452,-103.204452,-126.290032,23.085579,57.438055,41.029560,853.689759
2025-01-10T08:57:26.000Z,13.431886,9.122843,2540.969985,-6.557382327,3016.570,143.332063,-103.182063,-126.290032,23.107968,57.381626,40.994314,853.667418
2025-01-10T08:57:27.000Z,13.435641,9.205856,2534.413333,-6.556043411,3015.954,143.309622,-103.159622,-126.290032,23.130410,57.325188,40.959164,853.645069
2025-01-10T08:57:28.000Z,13.439397,9.289150,2527.857898,-6.554553754,3015.269,143.287126,-103.137126,-126.290032,23.152906,57.268739,40.924106,853.622713
2025-01-10T08:57:29.000Z,13.443152,9.372719,2521.304225,-6.552913174,3014.514,143.264578,-103.114578,-126.290032,23.175454,57.212284,40.889144,853.600351
2025-01-10T08:57:30.000Z,13.446908,9.456569,2514.752071,-6.551385242,3013.811,143.241976,-103.091976,-126.290032,23.198056,57.155821,40.854276,853.577982
2025-01-10T08:57:31.000Z,13.450663,9.540701,2508.201455,-6.549837920,3013.100,143.219321,-103.069321,-126.290032,23.220711,57.099350,40.819501,853.555606
2025-01-10T08:57:32.000Z,13.454420,9.625119,2501.652396,-6.548271002,3012.379,143.196612,-103.046612,-126.290032,23.243420,57.042871,40.784819,853.533224
2025-01-10T08:57:33.000Z,13.458176,9.709823,2495.104913,-6.546684309,3011.649,143.173849,-103.023849,-126.290032,23.266183,56.986384,40.750229,853.510836
2025-01-10T08:57:34.000Z,13.461933,9.794817,2488.559027,-6.545077665,3010.910,143.151032,-103.001032,-126.290032,23.289000,56.929888,40.715731,853.488441
2025-01-10T08:57:35.000Z,13.465690,9.880103,2482.014758,-6.543582482,3010.222,143.128160,-102.978160,-126.290032,23.311872,56.873385,40.681324,853.466040
2025-01-10T08:57:36.000Z,13.469448,9.965686,2475.471862,-6.541935330,3009.464,143.105233,-102.955233,-126.290032,23.334799,56.816871,40.647006,853.443631
2025-01-10T08:57:37.000Z,13.473205,10.051561,2468.930887,-6.540136052,3008.636,143.082251,-102.932251,-126.290032,23.357780,56.760352,40.612781,853.421218
2025-01-10T08:57:38.000Z,13.476964,10.137735,2462.391590,-6.538447704,3007.860,143.059215,-102.909215,-126.290032,23.380817,56.703824,40.578645,853.398798
2025-01-10T08:57:39.000Z,13.480723,10.224209,2455.853992,-6.536738424,3007.073,143.036123,-102.886123,-126.290032,23.403908,56.647289,40.544599,853.376373
2025-01-10T08:57:40.000Z,13.484482,10.310987,2449.318113,-6.535008027,3006.277,143.012977,-102.862977,-126.290032,23.427055,56.590746,40.510642,853.353941
2025-01-10T08:57:41.000Z,13.488242,10.398070,2442.783975,-6.533256323,3005.472,142.989774,-102.839774,-126.290032,23.450258,56.534195,40.476774,853.331504
2025-01-10T08:57:42.000Z,13.492002,10.485460,2436.251600,-6.531614453,3004.716,142.966515,-102.816515,-126.290032,23.473516,56.477636,40.442994,853.309060
2025-01-10T08:57:43.000Z,13.495763,10.573164,2429.720747,-6.529819475,3003.891,142.943200,-102.793200,-126.290032,23.496832,56.421067,40.409300,853.286611
2025-01-10T08:57:44.000Z,13.499524,10.661177,2423.191961,-6.527871189,3002.994,142.919829,-102.769829,-126.290032,23.520203,56.364493,40.375695,853.264156
2025-01-10T08:57:45.000Z,13.503286,10.749506,2416.665004,-6.526032158,3002.148,142.896402,-102.746402,-126.290032,23.543630,56.307911,40.342177,853.241696
2025-01-10T08:57:46.000Z,13.507049,10.838151,2410.139897,-6.524170760,3001.292,142.872918,-102.722918,-126.290032,23.567114,56.251322,40.308745,853.219231
2025-01-10T08:57:47.000Z,13.510812,10.927117,2403.616663,-6.522286782,3000.425,142.849377,-102.699377,-126.290032,23.590655,56.194725,40.275400,853.196760
2025-01-10T08:57:48.000Z,13.514577,11.016405,2397.095324,-6.520380008,2999.548,142.825779,-102.675779,-126.290032,23.614253,56.138120,40.242140,853.174284
2025-01-10T08:57:49.000Z,13.518341,11.106018,2390.575903,-6.518450193,2998.660,142.802123,-102.652123,-126.290032,23.637908,56.081508,40.208965,853.151802
2025-01-10T08:57:50.000Z,13.522107,11.195958,2384.058423,-6.516628199,2997.822,142.778411,-102.628411,-126.290032,23.661621,56.024888,40.175875,853.129316
2025-01-10T08:57:51.000Z,13.525873,11.286232,2377.542646,-6.514651633,2996.913,142.754639,-102.604639,-126.290032,23.685393,55.968259,40.142867,853.106823
2025-01-10T08:57:52.000Z,13.529641,11.376836,2371.029120,-6.512520298,2995.932,142.730810,-102.580810,-126.290032,23.709221,55.911624,40.109946,853.084327
2025-01-10T08:57:53.000Z,13.533409,11.467775,2364.517606,-6.510496111,2995.001,142.706924,-102.556924,-126.290032,23.733108,55.854982,40.077107,853.061825
2025-01-10T08:57:54.000Z,13.537178,11.559052,2358.008128,-6.508447733,2994.059,142.682979,-102.532979,-126.290032,23.757053,55.798333,40.044352,853.039319
2025-01-10T08:57:55.000Z,13.540947,11.650670,2351.500710,-6.506374944,2993.105,142.658975,-102.508975,-126.290032,23.781057,55.741676,40.011679,853.016808
2025-01-10T08:57:56.000Z,13.544718,11.742631,2344.995378,-6.504277483,2992.141,142.634912,-102.484912,-126.290032,23.805119,55.685012,39.979089,852.994292
2025-01-10T08:57:57.000Z,13.548490,11.834939,2338.492155,-6.502285864,2991.224,142.610791,-102.460791,-126.290032,23.829241,55.628341,39.946581,852.971771
2025-01-10T08:57:58.000Z,13.552263,11.927599,2331.990806,-6.500138287,2990.236,142.586609,-102.436609,-126.290032,23.853422,55.571660,39.914153,852.949245
2025-01-10T08:57:59.000Z,13.556037,12.020608,2325.491879,-6.497834515,2989.177,142.562369,-102.412369,-126.290032,23.877662,55.514974,39.881807,852.926716
2025-01-10T08:58:00.000Z,13.559812,12.113971,2318.995137,-6.495635885,2988.165,142.538069,-102.388069,-126.290032,23.901962,55.458281,39.849542,852.904182
2025-01-10T08:58:01.000Z,13.563588,12.207692,2312.500607,-6.493411314,2987.142,142.513710,-102.363710,-126.290032,23.926322,55.401581,39.817357,852.881644
2025-01-10T08:58:02.000Z,13.567365,12.301773,2306.008314,-6.491160526,2986.106,142.489290,-102.339290,-126.290032,23.950742,55.344874,39.785252,852.859102
2025-01-10T08:58:03.000Z,13.571143,12.396218,2299.518286,-6.488883282,2985.059,142.464810,-102.314810,-126.290032,23.975222,55.288159,39.753227,852.836555
